id,ime,vzdevek,id_kluba,id_države,država,ocena,pozicija,cena,spretnost,šibka_noga,hitrost,strel,podaje,dribling,obramba,fizika,višina,popularnost
710,Carlos Manuel Cardoso Mané,Carlos Mané,237,38,Portugal,75,RM,400,4,3,84,72,69,79,41,49,173,394
711,Bruno César Zanaki,Bruno César,237,54,Brazil,75,LM,600,3,3,61,75,79,77,66,67,177,425
712,Abdoulay Diaby,,237,126,Mali,75,ST,650,3,2,92,72,66,72,38,65,172,405
713,Bruno Miguel Boialvo Gaspar,Bruno Gaspar,237,38,Portugal,74,RB,600,3,3,82,58,67,75,71,69,180,422
716,Lumor Agbenyenu,,237,117,Ghana,72,LB,600,3,3,81,46,59,71,69,71,175,397
720,Lorenzo Insigne,,48,27,Italy,88,LW,45000,4,3,90,76,84,91,36,50,163,427
723,Dries Mertens,,48,7,Belgium,87,CF,71500,4,4,89,83,80,90,34,55,169,431
724,Kalidou Koulibaly,,48,136,Senegal,87,CB,40750,2,2,72,26,46,60,88,86,187,378
725,Marek Hamšik,,48,43,Slovakia,87,CM,28000,3,5,70,80,84,84,72,69,183,459
728,Raúl Albiol Tortajada,Raúl Albiol,48,45,Spain,84,CB,3000,2,3,53,41,61,64,86,75,190,380
729,José María Callejón Bueno,José Callejón,48,45,Spain,84,RW,3700,3,2,88,78,75,83,47,65,178,436
731,Allan Marques Loureiro,Allan,48,54,Brazil,82,CM,900,4,3,75,66,76,81,82,80,175,460
737,Simone Verdi,,48,27,Italy,81,RW,700,4,5,87,73,81,85,48,55,171,429
738,Fabián Ruíz Peña,Fabián,48,45,Spain,81,CM,550,4,3,68,77,76,80,74,68,189,443
740,Faouzi Ghoulam,,48,97,Algeria,81,LB,800,3,4,77,64,77,78,78,76,184,450
741,Elseid Hysaj,,48,1,Albania,81,RB,750,3,4,81,51,68,76,79,76,182,431
752,Mário Rui Silva Duarte,Mário Rui,48,38,Portugal,78,LB,700,3,3,84,49,72,78,72,69,170,424
753,Nikola Maksimovic,,48,51,Serbia,78,CB,550,2,3,65,28,47,55,80,79,193,354
754,Vlad Chiriches,,48,39,Romania,78,CB,700,2,3,67,64,56,63,80,71,184,401
755,Amadou Diawara,,48,118,Guinea,77,CM,450,3,3,70,50,73,77,73,75,184,418
759,Marko Rog,,48,10,Croatia,76,CM,450,4,3,76,66,77,76,63,67,180,425
760,Kévin Malcuit,,48,18,France,76,RB,700,3,3,84,63,69,76,72,76,178,440
763,Amin Younes,,48,21,Germany,75,LW,500,4,2,79,58,69,85,37,58,168,386
764,Adam Ounas,,48,97,Algeria,73,RW,700,3,4,81,67,68,77,44,57,172,394
767,Yacine Brahimi,,236,97,Algeria,85,LM,7800,4,3,80,75,78,90,41,59,175,423
771,Alex Nicolao Telles,Alex Telles,236,54,Brazil,84,LB,9600,3,2,85,71,83,80,80,77,181,476
773,Danilo Luís Hélio Pereira,Danilo Pereira,236,38,Portugal,83,CDM,1000,3,3,66,64,70,74,82,86,188,442
774,Felipe Augusto de Almeida Monteiro,Felipe,236,54,Brazil,83,CB,950,2,3,64,41,58,60,83,85,191,391
778,Héctor Herrera,,236,83,Mexico,81,CM,750,3,4,72,73,73,75,78,80,183,451
780,Jesús Corona,,236,83,Mexico,81,RM,800,5,5,83,72,74,88,46,51,173,414
781,Vincent Aboubakar,,236,103,Cameroon,80,ST,700,5,3,80,79,71,79,36,83,184,428
784,Moussa Marega,,236,126,Mali,80,ST,700,2,3,88,80,61,64,42,88,186,423
786,Francisco Soares dos Santos,Tiquinho Soares,236,54,Brazil,79,ST,700,3,3,83,75,59,75,48,80,187,420
788,Sérgio Miguel Relvas de Oliveira,Sérgio Oliveira,236,38,Portugal,79,CM,700,3,3,59,76,79,76,67,68,181,425
791,Óliver Torres Muñoz,Óliver Torres,236,45,Spain,78,CM,500,3,4,68,68,78,82,64,51,175,411
792,Otávio Edmilson da Silva Monteiro,Otávio,236,54,Brazil,78,RM,500,4,3,75,67,76,83,45,60,172,406
794,Maximiliano Pereira,,236,60,Uruguay,77,RB,550,2,3,69,62,71,75,77,71,173,425
796,Adrián López Alvarez,Adrián,236,45,Spain,77,ST,500,3,3,65,78,67,80,27,61,183,378
797,Hernâni Jorge Santos Fortes,Hernâni,236,38,Portugal,76,RM,700,4,2,92,67,68,79,29,56,178,391
799,Chancel Mbemba,,236,110,Congo DR,75,CB,650,2,3,73,54,53,65,73,77,182,395
800,Chidozie Awaziem,,236,133,Nigeria,74,CB,500,2,3,71,39,45,61,73,75,189,364
801,Riechedly Bazoer,,236,34,Holland,74,CM,1000,3,3,74,63,71,75,67,74,184,424
802,Jorge Marco de Oliveira Morais,Jorge,236,54,Brazil,74,LB,950,3,3,79,55,68,74,70,64,184,410
805,Kostas Manolas,,52,22,Greece,85,CB,21000,2,2,83,18,42,62,86,82,189,373
806,Edin Džeko,,52,8,Bosnia and Herzegovina,85,ST,7800,2,4,66,85,71,75,46,73,193,416
813,Daniele De Rossi,,52,27,Italy,83,CDM,1100,2,4,65,63,73,70,85,80,184,436
815,Steven N'Zonzi,,52,18,France,82,CDM,750,2,3,50,67,72,70,81,89,196,429
816,Federico Fazio,,52,52,Argentina,82,CB,750,2,2,40,41,54,56,85,83,195,359
817,Alessandro Florenzi,,52,27,Italy,82,RB,6700,4,3,84,77,78,81,76,76,173,472
818,Javier Pastore,,52,52,Argentina,82,CM,750,4,4,69,75,83,84,56,63,188,430
820,Iván Marcano Sierra,Marcano,52,45,Spain,82,CB,900,2,3,68,46,60,61,83,79,187,397
822,Aleksandar Kolarov,,52,51,Serbia,82,LB,1400,3,3,71,70,81,76,81,81,187,460
823,Stephan El Shaarawy,,52,27,Italy,81,LW,650,5,2,87,76,71,83,42,58,178,417
825,Diego Perotti,,52,52,Argentina,81,LW,700,4,4,81,70,78,86,42,62,179,419
830,Bryan Cristante,,52,27,Italy,78,CM,450,3,3,60,70,76,76,69,68,186,419
831,Lorenzo Pellegrini,,52,27,Italy,78,CM,450,3,3,75,66,76,76,72,71,186,436
834,Juan Guilherme Nunes Jesus,Juan Jesus,52,54,Brazil,78,CB,800,2,2,77,33,53,60,78,82,185,383
835,Patrik Schick,,52,12,Czech Republic,77,ST,600,4,2,73,74,69,80,36,66,186,398
837,Cengiz Ünder,,52,48,Turkey,77,RW,600,3,4,82,74,73,80,37,50,173,396
838,Rick Karsdorp,,52,34,Holland,76,RB,700,3,3,87,63,72,74,72,74,182,442
842,Davide Santon,,52,27,Italy,75,LB,750,4,3,73,58,70,72,74,72,187,419
843,Justin Kluivert,,52,34,Holland,75,LW,450,4,4,89,72,67,80,37,64,171,409
846,Neymar da Silva Santos Jr.,Neymar Jr,73,54,Brazil,92,LW,642000,5,5,92,84,83,95,32,59,175,445
849,Edinson Cavani,,73,60,Uruguay,89,ST,55000,3,3,76,87,72,80,52,83,185,450
852,Thiago Emiliano da Silva,Thiago Silva,73,54,Brazil,88,CB,47000,2,3,71,54,73,70,88,79,183,435
854,Kylian Mbappe Lottin,,73,18,France,87,RW,499000,5,4,96,81,79,89,39,72,178,456
856,Marco Verratti,,73,27,Italy,86,CM,18000,4,4,65,60,84,89,79,66,165,443
859,Marcos Aoas Corrêa,Marquinhos,73,54,Brazil,84,CB,5700,2,3,75,38,69,68,85,76,183,411
860,Ángel Di María,,73,52,Argentina,84,RW,4400,5,2,85,76,82,85,47,66,180,441
864,Presnel Kimpembe,,73,18,France,83,CB,3500,3,3,77,39,67,68,82,83,189,416
865,Julian Draxler,,73,21,Germany,83,CM,1600,4,5,77,80,82,86,55,64,187,444
868,Adrien Rabiot,,73,18,France,83,CM,1500,3,3,74,74,79,80,77,79,192,463
869,Thomas Meunier,,73,7,Belgium,82,RB,2800,3,4,78,76,77,75,78,84,191,468
871,Daniel Alves da Silva,Dani Alves,73,54,Brazil,82,RB,2800,4,3,78,71,81,84,77,66,172,457
877,Lassana Diarra,,73,18,France,80,CDM,1100,3,3,69,52,70,77,77,74,174,419
878,Layvin Kurzawa,,73,18,France,79,LB,1700,4,3,77,70,76,77,75,75,182,450
880,Thilo Kehrer,,73,21,Germany,77,CB,800,3,5,75,43,57,65,77,73,186,390
883,Eric Maxim Choupo-Moting,,73,103,Cameroon,77,LM,700,4,4,77,73,69,80,38,71,191,408
885,Jesé Rodríguez Ruíz,Jesé,73,45,Spain,76,LW,1500,4,4,82,71,73,80,24,55,178,385
886,Christopher Nkunku,,73,18,France,76,CM,900,3,3,75,75,74,80,69,65,179,438
887,Juan Bernat Velasco,Bernat,73,45,Spain,76,LB,1200,4,3,78,60,73,83,71,64,170,429
894,Diego Godín,,240,60,Uruguay,90,CB,79000,2,3,68,48,65,64,89,84,187,418
896,Antoine Griezmann,,240,18,France,89,ST,301000,4,3,86,86,81,88,50,70,176,461
901,Diego da Silva Costa,Diego Costa,240,45,Spain,85,ST,12000,2,4,75,83,64,76,49,87,188,434
903,Jorge Resurrección,Koke,240,45,Spain,85,LM,8600,3,4,69,75,88,82,69,78,176,461
904,Saúl Ñíguez Esclápez,Saúl,240,45,Spain,85,CM,9600,3,4,70,77,79,82,78,76,184,462
905,Filipe Luís Kasmirski,Filipe Luís,240,54,Brazil,85,LB,17000,3,3,75,62,78,79,81,79,182,454
906,José María Giménez,,240,60,Uruguay,84,CB,3400,2,3,68,45,51,53,86,82,185,385
911,Thomas Lemar,,240,18,France,83,LM,1600,4,2,85,76,83,85,59,67,171,455
913,Stefan Savic,,240,15,Montenegro,83,CB,850,2,3,58,35,54,58,84,74,187,363
917,Gelson Dany Batalha Martins,Gelson Martins,240,38,Portugal,82,RM,750,5,3,94,69,75,86,47,61,173,432
918,Rodrigo Hernández Cascante,Rodrigo,240,45,Spain,82,CM,800,4,3,68,69,75,77,76,75,191,440
919,Thomas Teye Partey,,240,117,Ghana,82,CDM,750,3,3,75,67,74,77,80,82,185,455
920,Lucas Hernández,,240,18,France,82,LB,6500,3,3,82,47,68,71,80,78,182,426
922,Víctor Machín Pérez,Vitolo,240,45,Spain,81,LM,700,3,4,77,76,78,81,41,76,185,429
925,Juan Francisco Torres Belén,Juanfran,240,45,Spain,80,RB,700,4,3,81,58,74,76,76,76,181,441
929,Nikola Kalinic,,240,10,Croatia,79,ST,500,3,4,70,76,64,74,42,73,187,399
930,Santiago Arias,,240,56,Colombia,78,RB,700,3,3,85,53,69,75,74,77,178,433
932,Ciro Immobile,,46,27,Italy,87,ST,40000,3,4,82,87,63,82,39,76,185,429
933,Sergej Milinkovic-Savic,,46,51,Serbia,85,CM,9700,4,4,69,79,80,82,77,84,191,471
934,Lucas Pezzini Leiva,Lucas Leiva,46,54,Brazil,83,CDM,1000,3,3,67,66,76,78,82,75,179,444
935,Luis Alberto Romero Alconchel,Luis Alberto,46,45,Spain,82,CF,800,4,4,73,77,85,84,33,60,183,412
936,Francesco Acerbi,,46,27,Italy,82,CB,750,2,3,59,50,58,58,85,80,192,390
937,Marco Parolo,,46,27,Italy,82,CDM,750,3,4,69,76,76,76,79,80,184,456
938,Stefan Radu,,46,39,Romania,80,CB,700,3,3,69,64,65,68,84,73,183,423
941,Martín Cáceres,,46,60,Uruguay,78,CB,700,2,3,76,51,64,66,79,73,180,409
942,Senad Lulic,,46,8,Bosnia and Herzegovina,78,LM,850,4,4,74,72,77,78,75,77,183,453
943,Bartolomeu Quissanga,,46,98,Angola,78,CB,700,2,3,75,37,50,60,79,76,180,377
944,Dušan Basta,,46,51,Serbia,78,RB,700,3,3,74,67,71,76,77,73,183,438
945,Adam Marušic,,46,15,Montenegro,78,RM,550,4,4,84,71,71,78,71,77,185,452
946,Joaquín Correa,,46,52,Argentina,77,LM,700,3,4,78,71,74,79,37,67,189,406
947,Jordan Lukaku,,46,7,Belgium,77,LM,700,4,4,91,61,70,79,71,80,177,452
948,Felipe Caicedo,,46,57,Ecuador,77,ST,700,3,3,69,74,63,72,44,80,183,402
950,Valon Berisha,,46,219,Kosovo,76,LM,450,4,4,81,70,71,77,57,79,176,435
951,Riza Durmisi,,46,13,Denmark,76,LB,800,3,3,81,62,72,74,71,75,168,435
952,Wallace Fortuna Santos,Wallace,46,54,Brazil,76,CB,500,2,2,68,28,44,50,77,73,191,340
953,Danilo Cataldi,,46,27,Italy,75,CM,400,3,3,71,69,75,73,68,67,180,423
954,Luiz Felipe Ramos Marchi,Luiz Felipe,46,54,Brazil,73,CB,650,2,3,70,29,52,61,76,64,187,352
955,Alessandro Murgia,,46,27,Italy,72,CM,400,3,3,51,64,68,68,69,61,185,381
956,Patricio Gabarrón Gil,Patric,46,45,Spain,72,RB,1000,2,3,65,53,64,64,74,66,184,386
962,Abdoulaye Doucouré,,1795,18,France,81,CDM,700,3,3,67,74,73,76,79,83,182,452
963,Gerard Deulofeu Lázaro,Deulofeu,1795,45,Spain,81,RM,700,4,4,90,70,75,86,30,56,177,407
964,Roberto Pereyra,,1795,52,Argentina,79,LM,550,4,4,76,71,79,81,61,67,182,435
965,Christian Kabasele,,1795,7,Belgium,78,CB,1100,2,3,70,50,51,62,78,77,188,388
967,Jose Holebas,,1795,22,Greece,77,LB,550,3,2,76,65,71,74,75,78,185,439
968,Daryl Janmaat,,1795,34,Holland,77,RB,550,3,3,69,65,72,76,74,76,185,432
969,Troy Deeney,,1795,14,England,77,ST,700,2,3,56,78,66,69,35,84,183,388
971,Etienne Capoue,,1795,18,France,77,CM,550,3,3,51,71,72,72,72,74,190,412
972,Francisco Femenía Far,Kiko Femenía,1795,45,Spain,76,RB,600,3,3,78,58,70,79,72,69,174,426
973,Will Hughes,,1795,14,England,76,CM,450,4,3,62,60,74,78,66,64,185,404
974,Nathaniel Chalobah,,1795,14,England,76,CDM,450,3,3,66,61,70,74,73,73,185,417
975,Tom Cleverley,,1795,14,England,76,CM,500,3,3,66,69,75,73,61,63,175,407
976,Sebastian Prödl,,1795,4,Austria,75,CB,500,2,2,31,36,50,41,76,75,196,309
977,Marvin Zeegelaar,,1795,34,Holland,75,LB,550,3,3,74,62,67,72,73,76,186,424
978,Andre Gray,,1795,14,England,75,ST,650,3,3,87,73,62,72,30,73,180,397
979,Stefano Okaka,,1795,27,Italy,74,ST,1000,2,3,64,71,57,71,30,81,186,374
980,Adrian Mariappa,,1795,82,Jamaica,74,CB,650,2,3,55,34,57,63,74,69,180,352
981,Miguel Angel Britos,,1795,60,Uruguay,74,CB,550,2,3,38,34,50,52,75,73,190,322
982,Adam Masina,,1795,27,Italy,74,LB,700,3,3,70,38,67,67,71,76,191,389
983,Marc Navarro Ceciliano,Marc Navarro,1795,45,Spain,74,RB,500,2,2,69,56,69,65,74,66,188,399
984,Younès Kaboul,,1795,18,France,74,CB,650,2,3,42,43,56,54,73,73,193,341
985,Craig Cathcart,,1795,35,Northern Ireland,73,CB,500,2,3,44,37,54,54,74,69,190,332
986,Adalberto Peñaranda,,1795,61,Venezuela,73,ST,500,3,3,76,71,67,77,36,59,185,386
987,Isaac Success,,1795,133,Nigeria,73,RM,650,3,3,79,68,64,75,35,67,182,388
993,Mathieu Valbuena,,326,18,France,81,LW,700,3,3,80,75,80,82,34,50,167,401
994,Martin Škrtel,,326,43,Slovakia,81,CB,700,2,2,59,38,50,53,81,83,191,364
996,Roberto Soldado Rillo,Soldado,326,45,Spain,78,ST,600,4,4,58,77,72,75,44,67,180,393
997,Islam Slimani,,326,97,Algeria,78,ST,500,2,3,56,76,66,69,46,80,188,393
998,Diego Reyes,,326,83,Mexico,77,CB,850,2,3,64,46,62,70,78,68,189,388
999,Mehmet Topal,,326,48,Turkey,77,CDM,700,3,5,67,66,63,69,77,79,187,421
1000,André Ayew,,326,117,Ghana,77,ST,500,4,3,75,73,73,79,56,76,176,432
1001,Sener Özbayrakli,,326,48,Turkey,76,RB,2000,4,2,81,61,70,76,73,75,171,436
1002,Mehmet Ekici,,326,48,Turkey,76,CAM,1300,4,5,75,73,75,76,57,70,180,426
1003,Alper Potuk,,326,48,Turkey,76,CAM,1300,4,4,78,65,73,79,52,69,177,416
1004,Nabil Dirar,,326,129,Morocco,75,RM,500,4,4,79,65,71,76,53,75,187,419
1005,Mauricio Isla,,326,55,Chile,75,RB,850,3,3,77,54,73,75,72,72,176,423
1007,Yassine Benzia,,326,97,Algeria,75,CAM,650,4,4,70,71,72,77,45,63,178,398
1009,Hasan Ali Kaldirim,,326,48,Turkey,75,LB,1500,3,2,73,54,69,72,70,72,183,410
1010,Ismail Köybasi,,326,48,Turkey,74,LB,700,3,2,80,64,72,75,67,69,178,427
1011,Ozan Tufan,,326,48,Turkey,74,CDM,450,3,3,70,64,69,73,72,77,179,425
1012,Tolga Cigerci,,326,48,Turkey,74,CDM,600,3,4,68,66,71,69,72,77,185,423
1013,Roman Neustädter,,326,40,Russia,74,CB,850,2,4,42,52,65,65,75,73,188,372
1014,Aatif Chahechouhe,,326,129,Morocco,74,LM,750,4,4,75,72,69,76,32,60,176,384
1015,Michael Frey,,326,47,Switzerland,72,ST,350,3,3,64,71,56,65,30,87,189,373
1023,Jonathan Tah,,32,21,Germany,83,CB,1400,2,4,71,27,58,59,83,81,194,379
1024,Leon Bailey,,32,82,Jamaica,82,LM,750,4,4,93,77,75,85,33,64,180,427
1025,Lars Bender,,32,21,Germany,82,RB,950,2,3,68,64,73,73,85,79,185,442
1026,Julian Brandt,,32,21,Germany,82,LM,950,4,4,81,77,78,84,30,64,185,414
1027,Kevin Volland,,32,21,Germany,81,ST,700,3,3,77,81,78,79,41,83,179,439
1028,Sven Bender,,32,21,Germany,81,CB,700,2,4,69,51,61,61,83,79,186,404
1029,Charles Aránguiz,,32,55,Chile,81,CM,700,3,4,72,71,81,78,71,72,171,445
1031,Kai Havertz,,32,21,Germany,79,CAM,700,4,4,77,64,76,80,38,59,188,394
1032,Lucas Alario,,32,52,Argentina,79,ST,450,3,3,72,77,59,75,29,76,184,388
1033,Julian Baumgartlinger,,32,4,Austria,78,CDM,700,2,3,70,49,69,69,77,82,183,416
1034,Mitchell Weiser,,32,21,Germany,78,RB,700,4,4,84,62,75,84,72,69,176,446
1035,Wendell Nascimento Borges,Wendell,32,54,Brazil,78,LB,750,4,2,86,49,73,78,72,72,176,430
1036,Dominik Kohr,,32,21,Germany,77,CDM,400,3,3,66,57,64,72,76,80,183,415
1037,Aleksandar Dragovic,,32,4,Austria,77,CB,450,2,4,66,51,60,65,77,76,184,395
1038,Tin Jedvaj,,32,10,Croatia,76,CB,500,2,3,69,51,58,64,75,75,184,392
1040,Panagiotis Retsos,,32,22,Greece,75,CB,400,2,3,72,35,59,57,75,74,186,372
1041,Isaac Kiese Thelin,,32,46,Sweden,72,ST,300,3,3,55,68,63,66,32,79,188,363
1042,Joel Pohjanpalo,,32,17,Finland,72,ST,300,3,3,73,70,54,68,26,66,186,357
1045,Asier Illarramendi,Illarramendi,457,45,Spain,84,CM,4300,4,3,61,71,80,79,70,72,179,433
1046,Willian José da Silva,Willian José,457,54,Brazil,83,ST,1000,4,4,64,83,66,77,40,80,189,410
1048,Mikel Oyarzabal Ugarte,Oyarzabal,457,45,Spain,80,LW,550,3,3,73,75,78,81,38,58,181,403
1050,Adnan Januzaj,,457,7,Belgium,78,RW,900,3,4,77,71,77,79,27,58,186,389
1051,Juan Miguel Jimenez López,Juanmi,457,45,Spain,77,LW,500,3,3,76,75,67,79,30,56,172,383
1052,David Zurutuza Veillet,,457,18,France,77,CM,550,4,5,65,71,74,76,66,71,186,423
1053,Theo Hernández,,457,18,France,76,LB,850,3,3,92,56,65,73,73,77,184,436
1054,Sandro Ramírez Castillo,Sandro,457,45,Spain,76,ST,450,3,4,70,78,63,77,30,63,175,381
1055,Héctor Moreno,,457,83,Mexico,76,CB,1000,2,2,64,49,64,63,73,74,183,387
1056,Diego Javier Llorente Ríos,Diego Llorente,457,45,Spain,76,CB,600,2,3,64,40,62,65,74,73,186,378
1057,Aritz Elustondo,,457,45,Spain,75,CB,600,2,3,69,33,57,61,73,72,180,365
1058,Raúl Rodríguez Navas,Raúl Navas,457,45,Spain,75,CB,650,2,3,45,45,58,48,75,70,186,341
1059,Rubén Pardo Gutiérrez,Rubén Pardo,457,45,Spain,75,CM,450,3,4,65,68,74,75,61,57,181,400
1060,Mikel Merino Zazón,Mikel Merino,457,45,Spain,75,CM,500,3,3,62,64,72,74,68,72,186,412
1061,Joseba Zaldúa Bengoetxea,Zaldúa,457,45,Spain,74,RB,800,2,3,69,34,62,62,72,65,176,364
1062,Igor Zubeldia Elorza,Zubeldia,457,45,Spain,73,CM,450,3,3,61,60,71,68,64,67,180,391
1063,Kevin Rodrigues,Kévin Rodrigues,457,38,Portugal,73,LB,700,2,3,73,48,69,64,68,63,170,385
1069,Quincy Promes,,481,34,Holland,83,LM,4700,5,4,90,83,78,83,32,67,174,433
1070,Éver Banega,,481,52,Argentina,83,CAM,900,3,4,66,70,86,83,69,68,174,442
1071,Franco Vázquez,,481,27,Italy,82,CAM,750,4,3,60,77,80,82,47,73,186,419
1072,Pablo Sarabia García,Pablo Sarabia,481,45,Spain,81,RM,800,3,4,73,75,82,83,32,54,174,399
1073,Wissam Ben Yedder,,481,18,France,81,ST,700,4,5,85,78,74,84,39,61,170,421
1075,Luis Muriel,,481,56,Colombia,80,ST,700,4,4,88,75,68,83,27,72,179,413
1076,Sergio Escudero Palomo,Escudero,481,45,Spain,79,LB,700,3,2,75,63,73,71,78,73,176,433
1077,Gabriel Mercado,,481,52,Argentina,79,CB,750,2,3,75,61,66,64,79,80,180,425
1078,Roque Mesa Quevedo,Roque Mesa,481,45,Spain,79,CDM,450,3,3,75,60,73,77,71,78,171,434
1079,Simon Kjær,,481,13,Denmark,79,CB,600,2,3,61,55,64,54,78,76,189,388
1081,Daniel Filipe Martins Carriço,Daniel Carriço,481,38,Portugal,78,CB,600,2,3,51,53,66,62,77,75,180,384
1082,Jesús Navas González,Jesús Navas,481,45,Spain,78,RM,550,3,2,86,67,74,80,61,52,170,420
1083,Aleix Vidal Parreu,Aleix Vidal,481,45,Spain,77,RB,700,4,4,91,67,72,80,70,72,177,452
1084,André Miguel Valente da Silva,André Silva,481,38,Portugal,77,ST,550,3,3,79,74,62,76,43,75,185,409
1085,Sergi Gómez Solà,Sergi Gómez,481,45,Spain,77,CB,600,2,2,38,41,65,62,79,72,185,357
1086,Joris Gnagnon,,481,18,France,77,CB,550,2,2,66,33,46,60,76,79,182,360
1088,Ibrahim Amadou,,481,18,France,75,CDM,500,3,3,71,51,63,67,74,80,184,406
1089,Maxime Gonalons,,481,18,France,75,CDM,500,3,4,60,61,68,69,75,75,187,408
1099,Manuel Trigueros Muñoz,Manu Trigueros,483,45,Spain,83,CM,1500,4,4,70,74,81,81,70,69,178,445
1100,Gerard Moreno Balagueró,Gerard Moreno,483,45,Spain,83,ST,1100,4,4,79,81,66,78,45,69,180,418
1101,Carlos Bacca,,483,56,Colombia,82,ST,500,4,2,74,79,65,79,33,71,181,401
1102,Víctor Ruíz Torre,Víctor Ruíz,483,45,Spain,82,CB,900,2,2,57,42,64,61,82,82,185,388
1103,Bruno Soriano Llido,Bruno,483,45,Spain,81,CM,750,2,3,36,71,79,73,79,71,184,409
1104,Pablo Fornals Malla,Pablo Fornals,483,45,Spain,81,CAM,800,4,3,66,75,80,79,71,70,178,441
1105,Santiago Cazorla González,Santi Cazorla,483,45,Spain,80,CM,700,5,5,51,74,85,83,60,54,168,407
1107,Mario Gaspar Pérez Martínez,Mario Gaspar,483,45,Spain,80,RB,750,3,3,78,70,71,73,79,78,182,449
1108,Álvaro González Soberón,Álvaro,483,45,Spain,79,CB,700,2,3,73,30,55,60,79,79,183,376
1109,Jaume Vicent Costa Jordá,Jaume Costa,483,45,Spain,79,LB,600,3,3,80,59,71,73,77,72,171,432
1110,Miguel Layún,,483,83,Mexico,78,RB,1300,3,5,76,72,75,75,76,70,180,444
1111,Javier Fuego Martínez,Javi Fuego,483,45,Spain,78,CDM,500,2,3,49,60,71,67,78,77,182,402
1112,Ramiro Funes Mori,,483,52,Argentina,77,CB,700,2,3,65,49,60,65,77,76,186,392
1113,Nicola Sansone,,483,27,Italy,76,ST,500,4,3,81,76,72,78,44,64,175,415
1115,Daniele Bonera,,483,27,Italy,76,CB,650,2,3,31,38,53,47,80,69,183,318
1117,Alfonso Pedraza Sag,Pedraza,483,45,Spain,76,LM,800,3,2,81,69,70,77,53,68,184,418
1118,Manuel Iturra,,483,55,Chile,74,CDM,800,3,3,56,45,64,67,74,70,174,376
1125,Felipe Anderson Pereira Gomes,Felipe Anderson,19,54,Brazil,82,LM,2300,4,4,92,75,78,88,56,60,175,449
1126,Marko Arnautovic,,19,4,Austria,82,ST,750,4,4,79,79,77,81,47,81,192,444
1127,Manuel Lanzini,,19,52,Argentina,81,CAM,750,4,3,81,72,78,86,32,52,167,401
1128,Jack Wilshere,,19,14,England,80,CM,550,4,2,70,68,80,81,63,69,172,431
1129,Andriy Yarmolenko,,19,49,Ukraine,80,RM,700,4,3,73,80,78,82,42,71,190,426
1131,Javier Hernández,,19,83,Mexico,79,ST,1000,3,3,73,78,64,75,31,59,175,380
1132,Lucas Pérez Martínez,Lucas Pérez,19,45,Spain,79,ST,500,4,4,77,80,76,78,32,69,180,412
1133,Michail Antonio,,19,14,England,78,ST,700,4,3,83,73,70,78,53,79,178,436
1135,Angelo Ogbonna,,19,27,Italy,78,CB,500,2,3,62,39,58,61,79,74,191,373
1136,Winston Reid,,19,198,New Zealand,77,CB,500,2,3,62,52,48,50,77,77,190,366
1137,Carlos Sánchez,,19,56,Colombia,77,CDM,700,3,3,67,58,70,69,75,84,182,423
1138,Andy Carroll,,19,14,England,77,ST,450,2,3,47,78,61,68,44,80,193,378
1139,Pedro Mba Obiang Avomo,Pedro Obiang,19,45,Spain,77,CDM,450,3,3,65,59,74,73,75,74,185,420
1140,Issa Diop,,19,18,France,76,CB,500,2,3,60,31,50,50,76,79,194,346
1141,Mark Noble,,19,14,England,76,CM,500,3,3,44,66,76,73,72,74,180,405
1142,Pablo Zabaleta,,19,52,Argentina,76,RB,2000,3,3,51,56,70,72,80,73,178,402
1143,Arthur Masuaku,,19,110,Congo DR,76,LB,700,4,2,86,63,72,80,70,70,179,441
1144,Robert Snodgrass,,19,42,Scotland,75,RM,450,4,3,57,74,77,76,47,70,182,401
1145,Aaron Cresswell,,19,14,England,74,CB,1800,3,3,73,59,74,75,74,69,170,424
1146,Ryan Fredericks,,19,14,England,73,RB,1400,3,3,94,51,64,72,67,69,181,417
1157,Jonas Gonçalves Oliveira,Jonas,234,54,Brazil,84,ST,2400,3,5,64,86,77,84,38,65,181,414
1159,Luis Miguel Afonso Fernandes,Pizzi,234,38,Portugal,83,CM,1000,3,4,77,76,82,81,64,69,177,449
1161,Jardel Nivaldo Vieira,Jardel,234,54,Brazil,82,CB,750,2,2,57,42,54,54,83,82,192,372
1163,Ljubomir Fejsa,,234,51,Serbia,82,CDM,750,2,3,54,57,66,68,82,83,184,410
1165,Eduardo Salvio,,234,52,Argentina,81,RW,700,4,4,88,77,75,84,57,71,172,452
1166,Alejandro Grimaldo García,Grimaldo,234,45,Spain,81,LB,1000,4,2,84,62,76,82,76,69,171,449
1172,André Gomes Magalhães Almeida,André Almeida,234,38,Portugal,79,RB,700,3,3,66,59,74,75,80,80,185,434
1175,Rafael A. Ferreira Silva,Rafa,234,38,Portugal,79,RW,700,4,4,92,64,73,84,35,51,172,399
1178,Rúben Alves Dias,Rúben Dias,234,38,Portugal,78,CB,550,2,4,64,34,47,57,77,81,186,360
1179,Andrija Živkovic,,234,51,Serbia,78,LW,550,4,3,85,69,78,81,58,53,169,424
1180,Facundo Ferreyra,,234,52,Argentina,78,ST,450,3,3,71,78,59,75,31,68,185,382
1183,Germán Conti,,234,52,Argentina,78,CB,550,2,2,71,38,55,50,80,79,194,373
